sõnu uudises,esimene isik,negatiivsus,kordaja,positiivsus,väljaanne,link
65,0,1,1.54,6,Telegram,https://www.telegram.ee/maailm/video-dr-wolfgang-wodarg-selgitab-miks-koroona-vaktsineerimine-tuleb-peatada
148,1,8,6.08,0,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/norras-sarpsborgis-pussitati-oosel-kolme-naist-kellest-uks-suri?id=90453469
184,3,1,2.17,3,Uued Uudised,https://uueduudised.ee/arvamus/repliik/soome-peaminister-kulastas-feministlikku-kunstinaitust-kas-selliseid-provotseerivaid-ettevotmisi-on-tingimata-vaja/
723,13,10,3.18,23,Delfi,https://www.delfi.ee/news/paevauudised/eesti/kaitsevagi-arvab-enneaegselt-reservi-ligi-2600-ajateenijat?id=89876317
1039,20,26,4.43,25,Uued Uudised,https://uueduudised.ee/arvamus/ats-miller-kus-on-surnute-kodu-ehk-millal-laheb-meil-vaja-digieksortsiste-digivaimude-valjaajamiseks/
530,18,6,4.53,12,Uued Uudised,https://uueduudised.ee/uudis/eesti/jaak-valge-korgharidus-peab-olema-suunatud-naoga-eesti-uhiskonna-vajaduste-poole/
94,0,0,0.0,1,Delfi,https://www.delfi.ee/news/paevauudised/eesti/tallinna-lastekodus-on-uks-pereruhm-karantiinis?id=89798263
305,5,8,4.26,5,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/video-george-floydi-malestusteenistusel-minneapolises-raagiti-rassismipandeemiast?id=90082287
109,1,2,2.75,3,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/suurbritannias-sai-esimene-koroonavaktsiin-kasutusloa-ja-sustimine-algab-jargmisel-nadalal?id=91846634
172,1,6,4.07,4,Uued Uudised,https://uueduudised.ee/uudis/eesti/estonia-hukk-kutab-rootsi-meedias-endiselt-kirgi-eesti-meedias-paraku-enam-mitte/
173,1,4,2.89,4,Telegram,https://www.telegram.ee/eesti/ahjukutet-ei-plaanita-keelustada
353,5,4,2.55,6,Delfi,https://www.delfi.ee/news/paevauudised/eesti/terviseametist-lahkunud-martin-kadai-asub-sugisest-toenaoliselt-teadusmaastikule?id=90798759
200,0,5,2.5,6,Telegram,https://www.telegram.ee/eesti/ravimifirmad-kulutasid-uritustele-ja-arstide-toetustele-34-miljonit
309,4,1,1.62,22,Telegram,https://www.telegram.ee/eesti/paet-eestis-on-virtuaalne-valjendusvabadus-inimoiguste-lahutamatu-osa
182,0,11,6.04,5,Uued Uudised,https://uueduudised.ee/uudis/eesti/marti-kuusiku-kohtuprotsess-lukkab-taas-edasi-nuud-juba-jargmisse-aastasse/
380,2,4,1.58,21,Telegram,https://www.telegram.ee/teadus-ja-tulevik/tulevikutehnoloogia-paikesepaneelidega-teekate
614,9,14,3.75,16,Telegram,https://www.telegram.ee/arvamus/andres-herkel-eesti-vajab-kodanike-aktiivset-sekkumist
224,7,2,4.02,10,Delfi,https://www.delfi.ee/news/paevauudised/eesti/raivo-aeg-mikk-parnitsa-diplomile-allkirja-andmisest-ju-ma-siis-polnud-piisavalt-suvenenud?id=90813223
203,3,7,4.93,1,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/usa-ja-suubritannia-suudistavad-venelasi-raketikatsetuse-korraldamises-kosmoses?id=90537869
58,0,0,0.0,0,Delfi,https://www.delfi.ee/news/paevauudised/eesti/fotod-nagu-oo-ja-paev-vordle-tanavusi-inimtuhjasid-peopaiku-lainud-aastate-jaanimurglitega?id=90259433
419,3,3,1.43,17,Uued Uudised,https://uueduudised.ee/majandus/majandusministeeriumi-abipakett-hakkab-turismisektorit-turgutama/
77,0,1,1.3,4,Eesti Päevaleht,https://epl.delfi.ee/uudised/alar-laneman-kavatseb-siseministrina-jatkata-mart-helme-liini-suund-on-sama-eesmargid-on-samad?id=91675357
2029,71,35,5.22,80,Telegram,https://www.telegram.ee/eesti/tuhat-digiallkirja-ja-kanep-saab-eestis-legaalseks
352,11,13,6.82,9,Telegram,https://www.telegram.ee/nwo/kas-george-floydi-juhtum-toestab-et-koroonaviirus-oli-pettus
155,8,4,7.74,4,Uued Uudised,https://uueduudised.ee/uudis/eesti/segadus-tanel-kiige-valitsemisalas-too-kaotav-terviseametnik-raagib-et-vaktsineerimiskava-pole-mingi-plaan/
44,1,2,6.82,0,Eesti Päevaleht,https://epl.delfi.ee/valismaa/leetu-pogenenud-valgevene-presidendikandidaadi-motiivi-kohta-liigub-ringi-mitu-versiooni?id=90702245
138,2,3,3.62,3,Telegram,https://www.telegram.ee/maailm/suurbritannia-katolikul-kirikul-lasub-pedofiiliakahtlus
184,4,3,3.8,4,Delfi,https://www.delfi.ee/news/paevauudised/eesti/video-ajateenijad-peitsid-alkoholipudelid-ventilatsioonitorudesse?id=90458311
379,5,16,5.54,10,Ärileht,https://arileht.delfi.ee/news/uudised/rahvusvahelise-ettevotluse-professor-selliseks-kriisiks-kus-valitsus-keelab-tarbimise-ei-saa-ettevotjad-valmis-olla?id=89813605
194,2,6,4.12,14,Delfi,https://www.delfi.ee/news/paevauudised/eesti/siseminister-mart-helme-loome-ppa-koosseisu-eraldiseisva-piirivalve?id=89712603
344,5,19,6.98,2,Telegram,https://www.telegram.ee/maailm/californias-toimus-jarjekordne-koolitulistamine
215,4,2,2.79,2,Delfi,https://www.delfi.ee/news/paevauudised/eesti/soome-terviseamet-kruiisilaeval-silja-europa-liikus-ringi-koroonaviirusesse-nakatunud-inimene-on-teateid-teistest-haigestunutest?id=90372335
192,0,6,3.12,5,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/laane-saksamaa-linna-kerkib-kahemeetrine-vladimir-lenini-monument?id=90235779
753,4,6,1.33,33,Telegram,https://www.telegram.ee/teadus-ja-tulevik/rohkem-aega-endale-rootsis-teeb-kuuetunnine-toopaev-edusamme
415,3,4,1.69,11,Delfi,https://www.delfi.ee/news/paevauudised/eesti/tartu-ulikooli-teadlased-kutsuvad-naisi-kodustes-tingimustes-tehtavale-emakakaelavahi-uuringule?id=91333899
20,0,0,0.0,0,Delfi,https://www.delfi.ee/news/paevauudised/eesti/video-ja-blogi-valitsuse-pressikonverentsil-koneldakse-koroonaviirusest-meediateenuse-seadusest-ja-sotsiaalhoolekandest?id=91859763
251,1,6,2.79,7,Telegram,https://www.telegram.ee/maailm/80-protsenti-new-yorgi-koolilopetajatest-ei-oska-lugeda
69,0,4,5.8,0,Delfi,https://www.delfi.ee/news/paevauudised/eesti/kuressaare-haigla-keelas-viirusehirmus-patsientide-kulastamise?id=90627437
160,1,0,0.62,3,Eesti Päevaleht,https://epl.delfi.ee/uudised/reportaaz-helmed-seisid-riigikogu-ees-kui-peremehed-kuni-ratas-nad-istuma-suunas?id=91040241
207,8,9,8.21,8,Uued Uudised,https://uueduudised.ee/uudis/maailm/poola-lubas-euroopa-liidu-eelarve-vetostada-kui-brussel-jatkab-survet-riigi-suveraansete-otsuste-osas/
426,2,17,4.46,18,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/tuhanded-poolakad-avaldasid-meelt-pea-taieliku-abordikeelu-vastu-jargmisena-on-oodata-liikluse-blokeerimist?id=91459520
184,1,4,2.72,6,Delfi,https://www.delfi.ee/news/paevauudised/eesti/terviseameti-spetsialist-hoia-app-on-sedavord-privaatne-et-selle-tegelikku-moju-on-lausa-raske-hinnata?id=91739365
104,0,7,6.73,1,Uued Uudised,https://uueduudised.ee/uudis/maailm/prantsuse-satiirileht-charlie-hebdo-sai-uue-ahvarduse-terrorivorgustikult-al-qaeda/
582,1,19,3.44,18,Telegram,https://www.telegram.ee/maailm/sojavastased-meeleolud-levivad-aina-enam-ka-sodurite-seas
149,0,7,4.7,7,Uued Uudised,https://uueduudised.ee/uudis/maailm/jaak-madison-hiina-kriitika-valisluureameti-aastaraporti-kohta-on-veel-uks-pohjus-huaweid-eemal-hoida/
108,1,0,0.93,8,Uued Uudised,https://uueduudised.ee/uudis/eesti/puhapaeval-toimub-elu-marss-sundimata-laste-kaitseks-tule-ja-osale-koos-pere-voi-sopradega/
129,2,9,8.53,4,Delfi,https://www.delfi.ee/news/paevauudised/eesti/prokuratuur-kaebab-martin-halliku-seksuaalkuriteo-otsuse-riigikohtusse-edasi?id=91285691
216,1,2,1.39,4,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/usa-s-kasvas-covid-19-sse-nakatunute-arv-kahe-miljonini-eksperdid-kutsuvad-protestijaid-testima?id=90140287
362,3,7,2.76,13,Uued Uudised,https://uueduudised.ee/uudis/maailm/ameerika-keeldub-migrante-punase-vaibaga-vastu-votmast-ja-saab-kulge-fasismi-sildi/
48,1,1,4.17,0,Uued Uudised,https://uueduudised.ee/uudis/eesti/moistus-pole-koiki-maha-jatnud-balbiino-eskimojaatise-nime-parast-ei-paanitse/
72,0,1,1.39,3,Delfi,https://www.delfi.ee/news/paevauudised/eesti/13-aastase-poisi-juhitud-porsche-kuulub-paide-linnavolinikule-ma-arvan-et-poiss-ei-soitnud-esimest-korda?id=91240069
486,5,5,2.06,19,Telegram,https://www.telegram.ee/teadus-ja-tulevik/soomlane-leiutas-tohusa-puugipuudja-mida-sel-kevadel-testiti-ka-helsingi-ulikoolis
341,3,7,2.93,8,Uued Uudised,https://uueduudised.ee/arvamus/repliik/meedial-pole-uldse-taju-millest-kirjutatakse-vendade-johnsonite-juhtumi-naitel/
87,0,3,3.45,1,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/poola-valitsuskoalitsioonis-tekkis-tuli-ei-valistata-vahemusvalitsust-ega-erakorralisi-valimisi?id=91082781
292,4,13,5.82,0,Telegram,https://www.telegram.ee/teadus-ja-tulevik/uurimus-soda-on-evolutsioonis-hiljutine-nahtus
221,5,5,4.52,1,Uued Uudised,https://uueduudised.ee/uudis/maailm/poola-peaminister-vaiksemaid-karistav-euroopa-liit-ei-ole-see-el-millega-me-liitusime/
778,15,11,3.34,25,Delfi,https://www.delfi.ee/news/paevauudised/usavalimised2020/usa-presidendikandidaadid-pidasid-kampaaniavoitlust-otsustava-tahtsusega-florida-valijate-parast?id=91522195
455,13,8,4.62,18,Uued Uudised,https://uueduudised.ee/arvamus/praxise-uuringud-stereotuupsetest-soorollidest-kannavad-ideoloogilist-pitserit/
1048,31,21,4.96,29,Uued Uudised,https://uueduudised.ee/arvamus/ats-miller-eestluse-pusimajaamiseks-tuleb-luua-3-4-lapselisi-edukaid-peresid-soosiv-susteem/
57,0,2,3.51,0,Delfi,https://www.delfi.ee/news/paevauudised/eesti/fotod-sotsid-peavad-vaatsal-piknikku?id=90421815
237,9,4,5.49,9,Delfi,https://www.delfi.ee/news/paevauudised/eesti/indrek-saar-tana-on-eesti-jaoks-kurb-paev-siseminister-mart-helme-habistas-meid-kogu-maailma-ees?id=91609441
143,1,6,4.9,2,Uued Uudised,https://uueduudised.ee/uudis/eesti/julgeolekuekspert-erkki-koort-maailma-voib-lisanduda-uus-terroriorganisatsioon/
120,3,2,4.17,4,Delfi,https://www.delfi.ee/news/paevauudised/eesti/reformierakond-pole-mailis-repsi-umbusaldamist-arutanud-kaja-kallas-kui-ekre-vastava-avalduse-teeb-tuleme-kaasa?id=91732155
330,9,4,3.94,4,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/kreml-venemaal-on-ka-palju-valgevenelasi-kes-ei-kaitu-iseloomulikult-ja-ei-tarbi-alkoholi?id=90599031
226,6,16,9.73,2,Delfi,https://www.delfi.ee/news/paevauudised/eesti/eesti-keemiadoktor-navalnoi-ellujaamine-ei-olnud-eriteenistuse-apsakas-teda-taheti-sandistada?id=91051481
97,2,3,5.15,1,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/valge-maja-pressisekretar-haigestus-samuti-koroonaviirusesse?id=91263349
60,1,2,5.0,3,Telegram,https://www.telegram.ee/maailm/nobeli-preemia-laureaat-luc-montagnier-koroonaviirus-loodi-laboris
1888,61,17,4.13,65,Telegram,https://www.telegram.ee/eesti/inspireerivad-eesti-inimesed-priit-ja-kalle-ehitasid-poneva-toimega-kristallikoja
221,3,3,2.71,2,Telegram,https://www.telegram.ee/eesti/eurosaadikud-nouavad-kallase-tagasiastumist
280,9,13,7.86,5,Delfi,https://www.delfi.ee/news/paevauudised/eesti/raik-keskerakonna-juhid-jatkavad-demagoogia-emeriit-doktor-savisaare-parandit?id=90144797
25,1,0,4.0,0,Eesti Päevaleht,https://epl.delfi.ee/valismaa/lukasenka-umber-tombub-ring-koomale?id=90762379
375,8,15,6.13,10,Uued Uudised,https://uueduudised.ee/uudis/maailm/miks-peaks-eestlased-uldse-austama-soome-valitsusjuhti-kes-valituks-saades-tanas-seltsimehi/
1078,6,25,2.88,56,Telegram,https://www.telegram.ee/arvamus/majanduskriis-on-viljakas-kasvupinnas-uute-ideede-levikuks
197,2,2,2.03,7,Telegram,https://www.telegram.ee/maailm/g20-rahandusministrid-lubasid-maailmamajandust-huppeliselt-turgutada
527,1,22,4.36,11,Telegram,https://www.telegram.ee/maailm/nsa-luureprogramm-voimumangud-ja-raha
166,1,0,0.6,5,Delfi,https://www.delfi.ee/news/paevauudised/eesti/meeldetuletus-lisaks-suitsuandurile-peab-varsti-igas-tahkekuttega-kodus-olema-ka-vingugaasiandur?id=91462402
111,0,2,1.8,1,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/valgevene-portaal-eesti-kutsub-oma-suursaadiku-minskist-koju-konsultatsioonidele?id=91280147
439,3,2,1.14,3,Delfi,https://www.delfi.ee/news/paevauudised/eesti/kaart-pea-kogu-euroopa-on-punane-vaata-millistest-riikidest-saabudes-tuleb-esmaspaevast-eneseisolatsiooni-jaada?id=91083429
276,6,3,3.26,11,Uued Uudised,https://uueduudised.ee/arvamus/repliik/kriisiolukord-uhendab-rahvast/
1141,13,45,5.08,21,Telegram,https://www.telegram.ee/maailm/californias-johkralt-kodutu-tapnud-politseinikud-moisteti-oigeks
96,2,6,8.33,0,Eesti Päevaleht,https://epl.delfi.ee/valismaa/epideemia-asemel-koigutab-rootsi-valitsust-hoopis-pagulaskusimus?id=90394739
867,13,25,4.38,16,Telegram,https://www.telegram.ee/arvamus/andres-lindmae-valel-pohinev-reaalsus-ehk-miks-ei-saa-uskuda-massimeediat
947,38,46,8.87,29,Uued Uudised,https://uueduudised.ee/arvamus/kivisildnik-miks-ma-pooldan-seda-kiiksuga-pakostat-ja-tema-sooaravahetamise-projekti/
390,12,18,7.69,9,Uued Uudised,https://uueduudised.ee/uudis/maailm/patsidega-kliimatudruk-hoiab-ara-asjalikud-diskussioonid-varjab-ulemaailmset-raiskamist-ja-juhib-korvale-tahelepanu-tegelikelt-probleemidelt/
304,9,8,5.59,13,Delfi,https://www.delfi.ee/news/paevauudised/eesti/fotod-eesti-toetab-el-i-valjaoppemissiooni-malis-toiduvarudega?id=89643781
318,4,14,5.66,12,Delfi,https://www.delfi.ee/news/paevauudised/eesti/erisaade-raplamaa-hooldekodusse-joudis-koroonaviirus-tootaja-kaudu?id=91500095
96,0,0,0.0,7,Telegram,https://www.telegram.ee/eesti/president-ilves-kohtub-augustis-obamaga
502,3,19,4.38,15,Telegram,https://www.telegram.ee/maailm/coca-cola-panustas-ule-miljoni-gmo-sildistamise-vastasesse-kampaaniasse
184,1,8,4.89,1,Delfi,https://www.delfi.ee/news/paevauudised/eesti/fotod-kas-tali-lopuks-tuleb-tartut-kattis-tana-hommikul-orn-kiht-lund?id=91821759
418,9,14,5.5,9,Uued Uudised,https://uueduudised.ee/arvamus/rahvuskonservatiivide-kritiseerijad-ei-marka-et-nende-kriitika-kaib-nende-endi-pihta/
238,4,7,4.62,3,Uued Uudised,https://uueduudised.ee/uudis/eesti/riigikogu-tiibeti-toetusruhm-nouab-meelsusvangide-vabastamist-ning-usuvabadust-tiibeti-rahvale/
482,4,13,3.53,24,Delfi,https://www.delfi.ee/news/paevauudised/eesti/koroonakriisis-kannatanud-inimesed-saavad-voimaluse-arendada-oskusi-tasuta-rahvusvahelistel-veebipohistel-kursustel?id=90399385
168,1,8,5.36,2,Telegram,https://www.telegram.ee/teadus-ja-tulevik/viroloogid-plaanivad-tosta-linnugripi-levimise-voimekust
350,2,0,0.57,18,Telegram,https://www.telegram.ee/eesti/meremae-valla-aasta-tegijad-2012
341,3,12,4.4,16,Uued Uudised,https://uueduudised.ee/uudis/maailm/midagi-uut-president-macron-kritiseerib-islamit/
52,0,1,1.92,0,Telegram,https://www.telegram.ee/maailm/video-koik-tuumaplahvatused-alates-1945-aastast
199,0,5,2.51,2,Delfi,https://www.delfi.ee/news/paevauudised/eesti/jargmistel-presidendivalimistel-on-riigikogulastel-rohkem-voimu-kui-varem?id=90005723
154,3,3,3.9,0,Uued Uudised,https://uueduudised.ee/uudis/eesti/martin-helme-kaitseministeeriumil-jaab-igal-aastal-ule-raha-mida-nad-ei-suuda-ara-kulutada/
144,3,3,4.17,2,Uued Uudised,https://uueduudised.ee/arvamus/repliik-kliimasodalase-greta-silmakirjalik-seiklus/
140,3,1,2.86,2,Delfi,https://www.delfi.ee/news/paevauudised/eesti/video-martin-helme-keeldus-valitsuse-pressikonverentsil-delfi-kusimusele-vastamast-peaminister-seda-ei-kommenteerinud?id=90731731
94,0,0,0.0,2,Delfi,https://www.delfi.ee/news/paevauudised/eesti/fotod-kesk-jattis-koroonale-viidates-volikogu-istungi-ara-reformi-oma-tana-aga-koguneb?id=91150035
23,0,0,0.0,0,Uued Uudised,https://uueduudised.ee/uudis/eesti/video-valitsuse-pressikonverentsil-annavad-aru-juri-ratas-mart-helme-ja-tonis-lukas/
449,2,14,3.56,6,Uued Uudised,https://uueduudised.ee/uudis/maailm/briti-meedikud-hoiatavad-uue-koroonaviirusega-kaasneva-sundroomi-eest-mis-ohustab-lapsi/
16,0,0,0.0,0,Telegram,https://www.telegram.ee/arvamus/andrus-muld-armsad-inimesed-me-loeme-liiga-palju-peavoolumeediat
368,6,10,4.35,21,Delfi,https://www.delfi.ee/news/paevauudised/eesti/eesti-meediaettevotted-kaebavad-euroopa-komisjonile-err-i-rahastus-tekitab-ebatervet-konkurentsi?id=90969853
127,0,0,0.0,2,Uued Uudised,https://uueduudised.ee/uudis/eesti/uks-koroonapositiivne-tuli-ukrainast/
533,2,15,3.19,14,Telegram,https://www.telegram.ee/vaimsus/astrofuusik-carl-sagani-viimased-hoiatused-inimkonnale
12,0,0,0.0,0,Telegram,https://www.telegram.ee/maavaline/hallo-kosmos-sunnipaevalaule-esitavad-jarek-kasar-ja-silver-sepp
404,14,18,7.92,25,Uued Uudised,https://uueduudised.ee/uudis/eesti/justiitsminister-raivo-aeg-kahetsen-et-komisjon-valis-mikk-parnitsa-statuuti-rikkudes-auhinnasaajate-sekka/
81,1,3,4.94,4,Eesti Päevaleht,https://epl.delfi.ee/uudised/valikuid-on-kaks-kas-urask-soob-meie-kuusemetsa-ara-voi-tuleb-seda-raiuda-mille-tottu-sureb-tuhandeid-linde?id=89770891
476,6,11,3.57,8,Delfi,https://www.delfi.ee/news/paevauudised/eesti/riigikohus-keskerakond-peab-riigieelarvesse-kandma-110-100-eurot-keelatud-annetust?id=90196395
393,9,14,5.85,7,Uued Uudised,https://uueduudised.ee/arvamus/repliik/sodurpoisid-ooseks-koju-ilus-ja-inimsobralik-algatus-mis-ei-lahe-kuidagi-kokku-soja-ja-valjaoppe-toelise-olemusega/
91,0,2,2.2,1,Telegram,https://www.telegram.ee/teadus-ja-tulevik/uuring-co2-heitmete-kasv-maailmas-on-aeglustunud
38,1,2,7.89,3,Eesti Päevaleht,https://epl.delfi.ee/valismaa/leedu-pani-jabura-tehinguga-euroraha-valgevene-politsei-heaks-huugama?id=91295713
155,6,5,7.1,2,Delfi,https://www.delfi.ee/news/paevauudised/eesti/tartu-restoranis-tuvastati-tootajal-koroonaviirus-koik-temaga-samas-vahetuses-olnud-kolleegid-pusivad-kodus?id=90662041
339,11,5,4.72,8,Uued Uudised,https://uueduudised.ee/uudis/maailm/kestvad-kiiduavaldused-euroopa-komisjoni-keskkomitee-poliitburoos/
1280,26,30,4.38,50,Uued Uudised,https://uueduudised.ee/uudis/kuressaare-kiirabitootajad-dr-laane-toetust-oli-tunda-24-7/
624,10,17,4.33,11,Telegram,https://www.telegram.ee/maailm/iisraeli-sojavaeluure-ulem-assad-on-valmis-kasutama-keemiarelvi
456,4,10,3.07,15,Uued Uudised,https://uueduudised.ee/uudis/maailm/saksa-rahandusprofessor-el-i-paastepakett-on-suunatud-demokraatlike-liikmesriikide-korrumpeerimisele/
161,0,0,0.0,2,Uued Uudised,https://uueduudised.ee/majandus/saksamaa-naitel-kaibemaksu-langetus-toob-kaasa-hindade-languse-ja-majanduse-elavnemise/
147,1,1,1.36,2,Uued Uudised,https://uueduudised.ee/uudis/maailm/brexit-on-lopusirgel-euroopa-parlament-haaletab-suurbritannia-el-ist-lahkumise-ule/
184,4,1,2.72,6,Uued Uudised,https://uueduudised.ee/uudis/eesti/anti-poolamets-isamaa-osad-poliitikud-veavad-ninapidi-nii-oma-erakonda-koalitsioonikaaslasi-kui-ka-valijaid/
70,1,3,5.71,2,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/ulevaade-millest-sai-alguse-vene-ja-saudi-araabia-naftasoda-kes-voitis-kuidas-usa-asjasse-seotud-on?id=89661871
219,8,7,6.85,6,Uued Uudised,https://uueduudised.ee/uudis/riigi-ja-kaupmeeste-liidu-juhised-kauplustes-kaitumiseks/
306,10,10,6.54,8,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/moldova-president-dodon-toi-lukasenka-lahenemise-koroonaviirusele-erinevatele-tarkpeadele-eeskujuks?id=89763581
329,5,7,3.65,5,Uued Uudised,https://uueduudised.ee/uudis/maailm/ungari-soovib-ida-euroopat-halvustavalt-joe-bidenilt-selgitusi-tema-poja-korruptiivse-tegevuse-kohta-ukrainas/
505,7,4,2.18,14,Telegram,https://www.telegram.ee/teadus-ja-tulevik/eksperdid-inimesed-ei-ole-loomadest-targemad-vaid-lihtsalt-erinevad
99,0,4,4.04,1,Telegram,https://www.telegram.ee/eesti/kuula-keemiapilvedest-raakiva-taevaraadio-avasaadet
609,14,9,3.78,10,Uued Uudised,https://uueduudised.ee/majandus/vasakvalitsus-tahab-riigieelarve-auke-seadusrikkumiste-ehk-trahvirahadega-taita/
259,1,9,3.86,10,Uued Uudised,https://uueduudised.ee/arvamus/paul-puustusmaa-sotsid-rundavad-otseselt-eesti-pohiseaduslikku-riigikorda/
94,7,0,7.45,2,Uued Uudised,https://uueduudised.ee/video/video-mart-helme-volikogu-ees-me-ei-saa-endale-lubada-olla-mugavustsoonis/
3477,129,82,6.07,167,Delfi,https://www.delfi.ee/news/paevauudised/eesti/jarelvaadatav-ja-loetav-kart-anvelt-kusis-helmen-kutt-vastas-esimese-poolaastaga-on-suitsiidi-teinud-juba-seitse-noort-me-ei-kaitse-lapsi-piisavalt?id=90181587
152,0,4,2.63,1,Uued Uudised,https://uueduudised.ee/majandus/prantsusmaa-ja-saksamaa-ei-kaitse-ukraina-huvisid/
248,4,11,6.05,11,Uued Uudised,https://uueduudised.ee/uudis/maailm/tony-abbott-kliimakultuse-tagajarjed-voivad-laaneriigid-kolmanda-maailma-tasemele-viia/
209,0,8,3.83,3,Delfi,https://www.delfi.ee/news/paevauudised/eesti/mihhail-korb-erjk-ajab-oma-jonni-ja-tekib-tunne-et-keskerakonda-kiusatakse-meelega?id=90473987
563,1,6,1.24,8,Telegram,https://www.telegram.ee/eesti/vandenoude-uurija-juri-lina-annab-loenguid-neljas-linnas
3846,99,75,4.52,135,Telegram,https://www.telegram.ee/eesti/eesti-vanaemade-lood-ja-salatarkused
360,6,9,4.17,12,Delfi,https://www.delfi.ee/news/paevauudised/eesti/kersti-kaljulaid-aborditeema-pole-eestis-murekoht-seda-uhiskondlikku-lohet-luuakse-haaltesaagi-nimel?id=91843567
673,14,13,4.01,27,Telegram,https://www.telegram.ee/teadus-ja-tulevik/samm-inimmoistusega-tehisintelligentsi-poole-robot-labis-eneseteadlikkuse-testi
94,0,1,1.06,2,Telegram,https://www.telegram.ee/eesti/hotellide-ja-restoranide-liidu-juht-jaab-mulje-et-meid-on-teadlikult-kuu-aega-lollitatud-nouame-viivitamatult-kohtumist-peaministriga
251,2,9,4.38,7,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/usa-politsei-lasi-maha-portlandi-meeleavaldusel-teise-mehe-tapmises-kahtlustatu?id=90945195
180,1,5,3.33,3,Telegram,https://www.telegram.ee/maailm/usa-vaikelinna-on-vallutanud-miljonid-linnud
68,0,5,7.35,2,Eesti Päevaleht,https://epl.delfi.ee/valismaa/bulgaaria-peaminister-ja-president-on-teineteise-kori-kallal-peaminister-magab-pustol-ookapil?id=90469707
432,1,3,0.93,11,Telegram,https://www.telegram.ee/eesti/tanapaeva-kunksmoorid-jagavad-tervisetarkusi-loodusest
310,0,1,0.32,4,Telegram,https://www.telegram.ee/maavaline/estcube-1-starti-saab-jalgida-reaalajas
