sõnu uudises,esimene isik,negatiivsus,kordaja,positiivsus,väljaanne,link
340,2,9,3.24,12,Telegram,https://www.telegram.ee/eesti/alternatiivmajanduse-konverents-raha-ja-pank-keskendub-vaesusele-eestis
60,1,2,5.0,3,Telegram,https://www.telegram.ee/maailm/nobeli-preemia-laureaat-luc-montagnier-koroonaviirus-loodi-laboris
175,9,2,6.29,11,Delfi,https://www.delfi.ee/news/paevauudised/eesti/endine-riigikogulane-monika-haukanomm-liitus-keskerakonnaga?id=90058627
164,1,2,1.83,2,Uued Uudised,https://uueduudised.ee/uudis/eesti/eurosaadik-marina-kaljurand-ronis-seksuaalvahemuste-barrikaadile/
1004,13,16,2.89,30,Telegram,https://www.telegram.ee/maailm/soomes-loppes-kodanikupalga-eksperiment-saajad-olid-rahul
45,0,0,0.0,0,Eesti Päevaleht,https://epl.delfi.ee/kliima/maailma-rikkaim-1-panustab-kliimamuutusse-kaks-korda-rohkem-kui-vaeseim-50?id=91110889
451,11,12,5.1,13,Uued Uudised,https://uueduudised.ee/uudis/martin-helme-ekre-eesmark-on-voimu-teostada-mitte-voimul-olla/
215,4,2,2.79,2,Delfi,https://www.delfi.ee/news/paevauudised/eesti/soome-terviseamet-kruiisilaeval-silja-europa-liikus-ringi-koroonaviirusesse-nakatunud-inimene-on-teateid-teistest-haigestunutest?id=90372335
67,0,1,1.49,0,Telegram,https://www.telegram.ee/teadus-ja-tulevik/valge-mura-head-vibratsioonid-aitavad-loogastuda
736,15,10,3.4,9,Uued Uudised,https://uueduudised.ee/arvamus/andres-raid-kui-nordica-saab-raha-siis-kes-saab/
218,4,8,5.5,4,Delfi,https://www.delfi.ee/news/paevauudised/krimi/fotod-lapse-seksuaalses-vaarkohtlemises-suudistatava-venno-loosaare-kohtuprotsess-jatkub?id=91014801
646,9,15,3.72,34,Uued Uudised,https://uueduudised.ee/arvamus/karl-kivil-on-eestist-kui-pohjamaast-kirjutades-unustanud-et-ajaloolane-ei-saa-samas-olla-ka-ideoloog/
208,1,3,1.92,3,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/video-usa-politsei-hoidis-ara-president-andrew-jacksoni-ausamba-mahavotmise-valge-maja-ees?id=90255611
267,3,0,1.12,13,Delfi,https://www.delfi.ee/news/paevauudised/eesti/tanasest-maksab-tootukassa-oppimise-eest-suuremat-toetust?id=90615957
497,10,11,4.23,13,Delfi,https://www.delfi.ee/news/paevauudised/eesti/martin-helme-usa-massulainest-tegelikult-neile-mustad-elud-ei-loe?id=90165845
183,4,5,4.92,7,Uued Uudised,https://uueduudised.ee/uudis/maailm/ungari-peaminister-viktor-orban-brussel-viigu-oma-palgalised-poliitaktivistid-koju/
68,1,4,7.35,1,Telegram,https://www.telegram.ee/maailm/olukord-kuprosel-pingestub
40,0,0,0.0,0,Delfi,https://www.delfi.ee/news/paevauudised/eesti/kas-onn-naeratas-kontrolli-tanaseid-loto-voidunumbreid?id=90929985
578,7,25,5.54,17,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/video-ja-fotod-korgozstanis-tungisid-meeleavaldajad-parlamendihoonesse-ja-vabastasid-vangistusest-endise-presidendi?id=91265621
1341,30,17,3.5,61,Telegram,https://www.telegram.ee/arvamus/arvamus-suurkorporatsioonide-kasumipohine-juhtimine-lihtsalt-enam-ei-toota
305,2,7,2.95,7,Uued Uudised,https://uueduudised.ee/uudis/maailm/peaminister-boris-johnson-vottis-vastalistel-voimaluse-brexitile-kaikaid-kodaratesse-loopida/
120,0,0,0.0,2,Uued Uudised,https://uueduudised.ee/uudis/maailm/ungari-ja-usa-leppisid-kokku-koigi-aegade-suurimas-kaitsetehingus/
17,0,1,5.88,1,Telegram,https://www.telegram.ee/eesti/uks-rumal-kusimus-kes-vastutab-metsa-alla-jaetud-prugi-eest
168,1,1,1.19,2,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/lati-president-kuulutas-valja-uue-haldusreformi-seaduse-alles-jaab-42-omavalitsust?id=90248921
1195,30,41,5.94,39,Telegram,https://www.telegram.ee/maavaline/the-new-york-times-sinu-koroonaviiruse-test-on-positiivne-voimalik-et-siiski-mitte
63,0,1,1.59,0,Telegram,https://www.telegram.ee/eesti/polka-05-juuni-2020-kingitus-alkoholidiileritele-erakondade-vangerdused-uhendametite-moodustamine
703,4,25,4.13,24,Uued Uudised,https://uueduudised.ee/uudis/maailm/euroopast-on-saanud-maailmamajanduse-kriisimeetmete-norgem-luli-usa-tegutseb-vaga-jouliselt/
208,0,0,0.0,0,Uued Uudised,https://uueduudised.ee/uudis/maailm/koige-selgem-mark-euroopa-arengutest-populaarseim-poisinimi-on-mohammed/
83,0,1,1.2,1,Delfi,https://www.delfi.ee/news/paevauudised/eesti/ida-viru-keskhaigla-kaks-tootajat-nakatusid-osa-plaanilisi-operatsioone-lukkuvad-edasi?id=91116429
367,0,6,1.63,7,Delfi,https://www.delfi.ee/news/paevauudised/eesti/soome-lahes-laienevad-hapnikuvaegusest-tekkinud-surnud-tsoonid?id=91347525
64,0,1,1.56,1,Telegram,https://www.telegram.ee/maailm/maaikma-muutvad-ideed-linnad-peaksid-puid-votma-kui-osa-tervishoiu-infrastruktuurist
75,0,2,2.67,4,Eesti Päevaleht,https://epl.delfi.ee/uudised/ekre-peab-maailmavaatelist-voitlust-psuhhiaatri-juurde-soovivate-lastega?id=91539191
200,0,13,6.5,4,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/iraan-ahvardas-tuumateadlase-morva-eest-katte-maksta-iisrael-suurendas-selle-kartuses-koigi-oma-saatkondade-julgeolekut?id=91809221
145,2,2,2.76,4,Telegram,https://www.telegram.ee/maailm/monaco-kavatseb-oma-riigi-pindala-laiendada
155,0,2,1.29,1,Delfi,https://www.delfi.ee/news/paevauudised/krimi/foto-politsei-otsib-parnumaal-kadunud-84-aastast-veerat?id=90270225
729,7,24,4.25,22,Uued Uudised,https://uueduudised.ee/majandus/maailmamajandus-ei-poe-mitte-sedavord-majanduslikel-pohjustel-kuivord-ideoloogiate-parast/
188,0,0,0.0,1,Delfi,https://www.delfi.ee/news/paevauudised/eesti/abordivastased-said-veel-30-000-eurot-katuseraha?id=91853887
820,8,18,3.17,10,Delfi,https://www.delfi.ee/news/paevauudised/rooliseiloe/karmid-naited-eesti-autojuhtidest-rooli-taga-filmivaatamine-prae-soomine-pallimang?id=90278297
269,1,5,2.23,9,Telegram,https://www.telegram.ee/nwo/alternatiivne-president-donald-trump-pooldab-vaktsiine
226,6,3,3.98,9,Telegram,https://www.telegram.ee/eesti/1000-digiallkirja-24-tunniga-inimesed-ei-joua-karusloomafarmide-sulgemist-ara-oodata
704,8,29,5.26,22,Uued Uudised,https://uueduudised.ee/uudis/maailm/kumne-aasta-tagune-climategate-paljastas-kliimateaduse-suurimad-valed-kuid-maailma-petmine-kaib-sellegipoolest-edasi/
772,4,28,4.15,30,Telegram,https://www.telegram.ee/maailm/iirimaa-kaalub-kanepi-seadustamist
2636,35,46,3.07,83,Uued Uudised,https://uueduudised.ee/majandus/pohjalik-ulevaade-digi-eesti-tiiger-voi-rebane/
632,9,23,5.06,26,Uued Uudised,https://uueduudised.ee/arvamus/tasuva-riigiameti-ahvatlus-vaheri-saaga-taustal/
214,0,4,1.87,5,Telegram,https://www.telegram.ee/maailm/lati-tsenseerib-kolmeks-kuuks-vene-telekanali
196,0,7,3.57,3,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/jaanilaupaev-soomes-neli-uppunut-ja-massikaklus?id=90235905
213,0,5,2.35,3,Telegram,https://www.telegram.ee/teadus-ja-tulevik/geen-paneb-osad-inimesed-negatiivsele-keskenduma
242,0,8,3.31,3,Uued Uudised,https://uueduudised.ee/uudis/maailm/prantsuse-voimud-sulgevad-opetaja-tapmisega-seoses-pariisi-mosee/
149,0,4,2.68,0,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/norras-trondheimis-avastati-koroonaviiruse-uus-variant?id=91398545
48,1,1,4.17,0,Uued Uudised,https://uueduudised.ee/uudis/eesti/moistus-pole-koiki-maha-jatnud-balbiino-eskimojaatise-nime-parast-ei-paanitse/
137,4,7,8.03,2,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/trumpi-meeleavaldajate-vastu-sojavae-kasutamise-ahvarduse-moistis-hukka-ka-usa-endine-korgeim-sojavaelane-martin-dempsey?id=90082449
653,31,28,9.04,23,Uued Uudised,https://uueduudised.ee/arvamus/malle-parn-karantiinimotteid-meie-puudulikust-haridusest/
48,0,0,0.0,0,Uued Uudised,https://uueduudised.ee/uudis/maailm/saksamaa-peatas-pogenike-vastuvotmise-programmid-kuid-moistust-pahe-votta-ei-kavatse/
178,0,7,3.93,2,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/latis-langes-positiivsete-koroonatestide-arv-markimisvaarselt-ent-tulemus-on-petlik?id=91609109
135,5,4,6.67,4,Uued Uudised,https://uueduudised.ee/uudis/eesti/milline-kahepalgelisus-kersti-kaljulaid-kritiseeris-valgevene-valimistulemusi-aga-teiste-riikide-valimisi-kommenteerida-ei-luba/
491,13,17,6.11,13,Telegram,https://www.telegram.ee/maailm/nsa-ametnikel-palutakse-jalgimistegevust-oigustada-911-ga
9,0,0,0.0,0,Delfi,https://www.delfi.ee/news/paevauudised/eesti/vaata-kuidas-urmas-viilma-pohjendab-miks-geid-ei-tohi-preestriks-saada?id=91348077
262,1,4,1.91,20,Delfi,https://www.delfi.ee/news/paevauudised/eesti/riigikogu-komisjonid-kinnitasid-eesti-seisukohad-valgevene-toetuseks?id=90780959
132,0,2,1.52,1,Uued Uudised,https://uueduudised.ee/uudis/eesti/runnak-rahvusliku-sumboli-vastu-mees-uritas-polema-panna-laulukaart/
131,3,2,3.82,6,Eesti Päevaleht,https://epl.delfi.ee/uudised/helme-korraldatud-konkursile-olid-kutsutud-vaid-kremli-lemmikburood?id=90621259
123,2,8,8.13,5,Eesti Päevaleht,https://epl.delfi.ee/uudised/tallinna-salajane-aruanne-suur-osa-linnamuuseumi-juhi-vallandamiseks-toodud-pohjendusi-oli-umbluu?id=90307997
270,4,6,3.7,8,Uued Uudised,https://uueduudised.ee/arvamus/repliik/opositsioon-on-muutnud-valitsuse-infotunni-palaganiks-maksumaksja-kulul/
135,0,1,0.74,2,Delfi,https://www.delfi.ee/news/paevauudised/eesti/voitlus-koroonapuhanguga-valitsus-pikendas-oise-alkoholimuugi-keeldu-26-jaanuarini?id=91692069
233,11,7,7.73,4,Telegram,https://www.telegram.ee/nwo/video-bush-kinnitas-et-boston-ja-911-olid-vandenoud
202,2,2,1.98,14,Delfi,https://www.delfi.ee/news/paevauudised/eesti/jarelvaadatav-justiitsministeeriumi-eestvedamisel-toimuval-konverentsil-arutati-kuidas-ennetada-noorte-sattumist-oigusrikkumiste-teele?id=91218685
310,3,2,1.61,6,Delfi,https://www.delfi.ee/news/paevauudised/eesti/moodunud-reedel-kadunud-salme-leiti-ta-viibib-raskes-seisundis-arstide-hoole-all?id=90046951
39,0,0,0.0,0,Eesti Päevaleht,https://epl.delfi.ee/uudised/statistika-mitu-talve-on-riigikogulased-oma-hariduse-nimel-koolis-ruganud?id=91320139
360,7,18,6.94,5,Delfi,https://www.delfi.ee/news/paevauudised/eesti/noukogu-liige-mart-laidmets-aivar-mae-kahetses-et-selline-asi-on-teatriga-juhtunud-ta-tunnistas-et-kaitus-arusaamatult?id=90284847
630,37,20,9.05,43,Uued Uudised,https://uueduudised.ee/arvamus/lastekaitsepaeval-peab-kolama-ei-husteerikutele-kelle-arvates-on-lapsed-ja-emadus-ohuks-kliimale/
155,3,2,3.23,5,Telegram,https://www.telegram.ee/maailm/island-toetab-venemaale-sanktsioonide-kehtestamist
232,6,5,4.74,3,Uued Uudised,https://uueduudised.ee/uudis/maailm/vormeliassad-raikkonen-leclerc-verstappen-jt-otsustasid-polvitamisest-loobuda/
268,2,8,3.73,6,Uued Uudised,https://uueduudised.ee/majandus/koroonaviirus-annab-prantsuse-majandusele-ranga-hoobi-ja-seda-kogu-maailmale/
117,0,6,5.13,0,Delfi,https://www.delfi.ee/news/paevauudised/eesti/tormi-tottu-seiskusid-laanesuunal-11-reisirongi?id=91071271
112,0,2,1.79,2,Delfi,https://www.delfi.ee/news/paevauudised/krimi/fotod-citybee-leedu-numbrimarkidega-auto-soitis-viljandimaal-vastu-elumaja-sohvril-polnud-juhtimisoigust?id=90744129
443,5,10,3.39,16,Uued Uudised,https://uueduudised.ee/uudis/maailm/poola-konservatiivse-voimuerakonna-oigus-ja-oiglus-liider-jaroslaw-kaczynski-nouab-karusloomafarmide-keelustamist/
241,0,13,5.39,3,Uued Uudised,https://uueduudised.ee/uudis/maailm/lati-ja-eesti-voimud-puistasid-pbk-emafirma-kontoreid/
5858,85,172,4.39,133,Telegram,https://www.telegram.ee/eesti/ii-avalik-kiri-koroona-valehaire
177,1,5,3.39,5,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/guatemalas-tungiti-protestide-kaigus-kongressi-ja-pandi-sellele-ka-tuli-otsa?id=91743025
257,3,4,2.72,8,Uued Uudised,https://uueduudised.ee/majandus/hadine-monstrum-nimega-rail-baltic-sai-veel-uhe-negatiivse-maksumushinnangu/
488,9,6,3.07,7,Uued Uudised,https://uueduudised.ee/majandus/ukskoiksus-rail-balticu-vastu-aina-kasvab-soomlased-ja-poolakad-tegelevad-pigem-siseriikliku-raudteevorguga/
196,1,3,2.04,4,Delfi,https://www.delfi.ee/news/paevauudised/eesti/riigikogu-erikomisjon-arutab-haigekassa-riigihankeid?id=91465536
246,2,0,0.81,8,Telegram,https://www.telegram.ee/eesti/toidu-urbanistid-korraldavad-tartus-linnaaianduse-ja-pollumajanduse-konverentsi
123,2,4,4.88,4,Uued Uudised,https://uueduudised.ee/uudis/maailm/kaks-liitrit-piima-inimese-kohta-nadalas-rootsi-kaalub-kauplustes-ostupiirangute-kehtestamist/
91,4,5,9.89,2,Eesti Päevaleht,https://epl.delfi.ee/valismaa/vene-ajakirjanik-julia-latonina-el-i-seisukoht-venemaa-suhtes-on-sama-jaik-kui-impotendi-ihuliige?id=91754635
920,7,17,2.61,41,Telegram,https://www.telegram.ee/eesti/kuhu-suunas-liigume-koos-euroopa-lastekaitsega-igasse-peresse-jarelvaataja
268,0,3,1.12,5,Delfi,https://www.delfi.ee/news/paevauudised/eesti/suvi-laheneb-algav-nadal-on-paikseline-ja-toob-sooja-kuni-25-kraadi?id=90028667
436,3,4,1.61,11,Telegram,https://www.telegram.ee/teadus-ja-tulevik/eksperiment-mees-ja-naine-vahetavad-virtuaalreaalsuses-oma-kehad
192,2,0,1.04,10,Uued Uudised,https://uueduudised.ee/uudis/eesti/video-rene-kokk-vesiniktehnoloogia-kasutuselevott-on-nuud-reaalsem-kui-kunagi-varem/
1110,30,12,3.78,35,Uued Uudised,https://uueduudised.ee/arvamus/ats-miller-kuigi-norgukeste-hirmukramp-on-uhiskonna-halvanud-teadvustame-siiski-valjasuremist-ja-enamik-ei-taha-sellega-leppida/
155,0,10,6.45,2,Uued Uudised,https://uueduudised.ee/uudis/maailm/islamiriik-vottis-vastutuse-viini-runnaku-eest/
346,7,7,4.05,4,Uued Uudised,https://uueduudised.ee/majandus/miks-peetakse-laiahaardeliselt-tegutsevat-bolti-jatkuvalt-idufirmaks/
105,0,0,0.0,2,Uued Uudised,https://uueduudised.ee/uudis/eesti/siseminister-mart-helme-vottis-vastu-seto-kuningriigi-korge-delegatsiooni-eesotsas-ulemsootskaga/
808,7,15,2.72,39,Delfi,https://www.delfi.ee/news/paevauudised/krimi/fotod-ule-nadala-kadunud-olnud-marjuline-jevgenia-leiti-elusana-politsei-see-juhtum-on-toeline-ime?id=90748821
279,1,10,3.94,7,Uued Uudised,https://uueduudised.ee/uudis/maailm/tanane-euroopa-migrandid-sulitavad-koroonaviirusest-tingitud-piirangutele/
444,17,10,6.08,13,Uued Uudised,https://uueduudised.ee/uudis/eesti/ekre-pohja-tallinna-ringkond-err-i-juhtkond-peab-ungari-valisministri-ees-vabandama-ja-kaaluma-astrid-kanneli-sobivust-tema-ametikohale/
3,0,0,0.0,0,Telegram,https://www.telegram.ee/maailm/horvaatia-pere-mms-i-kohtuasi-laste-vaarkohtlemises-oigeks-moistetud
774,32,16,6.2,31,Telegram,https://www.telegram.ee/arvamus/meikar-head-kodanikud-palun-kandideerige
403,5,11,3.97,23,Telegram,https://www.telegram.ee/maailm/korporatsioonide-voim-valitsuste-ule-voib-saada-reaalsuseks-ep-kiitis-heaks-ttip-koneluste-jatkamise
277,2,11,4.69,9,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/suurbritanniasse-reisijatel-on-alates-tanasest-kohustus-kaheks-nadalaks-karantiini-jaada?id=90102791
431,17,11,6.5,9,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/usa-endine-kaitseminister-james-mattis-trump-puuab-tahtlikult-ameerika-rahvast-lohestada?id=90068215
175,1,1,1.14,8,Uued Uudised,https://uueduudised.ee/uudis/maailm/ungari-peaminister-viktor-orban-laseb-kaiku-veel-kaks-majanduse-ergutamise-plaani/
471,14,6,4.25,7,Uued Uudised,https://uueduudised.ee/uudis/eesti/rene-kokk-meie-mets-on-kindlalt-kaitstud/
115,0,2,1.74,2,Uued Uudised,https://uueduudised.ee/uudis/maailm/randepakti-viljad-prantsusmaa-politsei-ajas-laiali-jarjekordse-migrandilaagri-pariisi-kesklinnas/
886,17,22,4.4,55,Uued Uudised,https://uueduudised.ee/arvamus/liberaalsetest-vaartustest-ja-vaartuste-kriisist-ehk-sogedate-sekeldamisest/
350,5,8,3.71,6,Delfi,https://www.delfi.ee/news/paevauudised/eesti/parempoolsed-suudistavad-prokuratuuri-kallutatuses-nende-runnakul-lavly-perlingu-vastu-on-juures-poliitiline-maik?id=91846236
320,1,4,1.56,6,Uued Uudised,https://uueduudised.ee/uudis/maailm/vaide-itta-liikuvast-poolast-on-eurofoderalistide-vale-et-laimata-usa-t-peamiseks-liitlaseks-pidavat-valitsust/
87,0,1,1.15,2,Eesti Päevaleht,https://epl.delfi.ee/uudised/rallirajaaarsed-elanikud-kumme-aastat-pole-teed-korda-tehtud-nuud-tehti-nadalaga?id=90940585
187,0,4,2.14,7,Telegram,https://www.telegram.ee/maailm/kreeka-peaminister-rohkem-kasinusmeetmeid-ei-tule
266,7,10,6.39,7,Uued Uudised,https://uueduudised.ee/arvamus/repliik/kui-armas-vahur-kersna-aitaks-president-kaljulaidil-granaatidega-oitsvat-eestit-luua/
113,2,2,3.54,1,Uued Uudised,https://uueduudised.ee/arvamus/palju-kara-eimillestki-kaja-kallase-raige-juhtum-osutus-tuhikargamiseks/
552,4,4,1.45,11,Delfi,https://www.delfi.ee/news/paevauudised/eesti/eesti-valmistub-jaanuarist-covid-19-vastu-vaktsineerima?id=91836999
197,0,5,2.54,0,Uued Uudised,https://uueduudised.ee/uudis/maailm/katalaanid-jatkavad-voitlust-barcelonas-tuli-tanavatele-ule-poole-miljoni-meeleavaldaja/
314,1,4,1.59,12,Telegram,https://www.telegram.ee/eesti/tabiveres-avaldatakse-teisipaeval-tselluloositehase-vastu-meelt
1404,48,27,5.34,33,Telegram,https://www.telegram.ee/eesti/telegrami-eksperiment-on-labi-miinimumpalgaga-ei-elata-vaid-pusitakse-elus
181,0,1,0.55,13,Telegram,https://www.telegram.ee/eesti/oecd-eesti-tooturg-on-majanduskriisist-erakordselt-kiiresti-taastunud
215,1,6,3.26,2,Uued Uudised,https://uueduudised.ee/uudis/maailm/praha-endine-imaam-moisteti-terrorismi-toetamise-eest-10-aastaks-vangi/
281,6,9,5.34,5,Uued Uudised,https://uueduudised.ee/arvamus/repliik/kits-karneriks-ehk-oudekki-loone-nato-suhteid-hoidma-ja-arendama/
478,0,6,1.26,5,Delfi,https://www.delfi.ee/news/paevauudised/eesti/graafikud-terviseamet-oopaevaga-lisandus-42-positiivset-koroonatesti-suri-kaks-inimest?id=91405979
162,1,4,3.09,3,Delfi,https://www.delfi.ee/news/paevauudised/eesti/urmas-paet-venemaa-ei-ole-huvitatud-valgevene-libisemisest-oma-mojusfaarist?id=90742103
46,0,2,4.35,0,Eesti Päevaleht,https://epl.delfi.ee/uudised/tallinna-sudalinna-suurarendused-toppavad?id=91738867
104,1,3,3.85,0,Eesti Päevaleht,https://epl.delfi.ee/tagatuba/tagatuba-miks-koroona-ei-tagane-valitsus-loi-kaega-inimesed-vastasid-samaga?id=91777817
300,4,10,4.67,9,Delfi,https://www.delfi.ee/news/paevauudised/eesti/erisaade-kaja-kallas-materjal-martin-helme-umbusaldamiseks-on-koos?id=91036195
145,1,1,1.38,4,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/tuntud-lati-teatrilavastaja-hermanis-peab-laanemaailma-meeste-jaoks-ebaloomulikuks-ja-ei-valista-venemaale-minekut?id=91847290
125,6,3,7.2,1,Delfi,https://www.delfi.ee/news/paevauudised/eesti/kaitseliit-alustab-homme-ligi-tuhande-inimesega-oppust-terviseamet-see-ei-ole-moistlik?id=91694487
243,5,1,2.47,5,Uued Uudised,https://uueduudised.ee/arvamus/repliik/reformierakonna-hapud-viinamarjad-ise-ei-saanud-hakkama-aga-teistel-ka-ei-lase/
296,0,14,4.73,0,Delfi,https://www.delfi.ee/news/paevauudised/krimi/paev-liikluses-seitsmest-avariist-viies-osalesid-ratturid?id=90298513
384,3,2,1.3,8,Telegram,https://www.telegram.ee/maailm/fbi-nuhib-googlei-kasutajate-jarel
15,0,0,0.0,1,Telegram,https://www.telegram.ee/maailm/lastekaitsest-inimoigusteni-lapse-eraldamine-perest
386,15,7,5.7,14,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/leedu-president-ukski-terve-moistusega-inimene-ei-usu-et-tsihhanovskaja-salvestas-oma-videopoordumised-vabatahtlikult?id=90703663
288,4,17,7.29,10,Telegram,https://www.telegram.ee/maailm/dubais-poles-300-meetrine-luksushotell-ja-ei-kukkunud-kokku
1009,51,41,9.12,45,Uued Uudised,https://uueduudised.ee/arvamus/kivisildnik-hiinlaste-elud-on-ohus-me-peame-aitama/
1029,34,7,3.98,11,Telegram,https://www.telegram.ee/nwo/mandela-efekt-kas-meie-reaalsust-muudetakse-reaalajas
57,0,1,1.75,1,Eesti Päevaleht,https://epl.delfi.ee/valismaa/briti-valitsus-kaotas-tuhandete-nakatunute-andmed-sest-excel-sai-tais?id=91273097
942,33,16,5.2,18,Telegram,https://www.telegram.ee/maailm/dotcomi-eestlasest-abilist-ahvardab-ameerikas-55-aastane-vangistus
623,2,19,3.37,28,Telegram,https://www.telegram.ee/eesti/muutus-uhiskonnas-kaasame-tootud-jagamismajandusse
177,0,9,5.08,0,Telegram,https://www.telegram.ee/eesti/murru-vangla-suletud-territooriumil-saab-seikluslikus-rollimangus-osaleda
109,0,8,7.34,2,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/saksamaa-suudistab-berliinis-toimunud-tapmises-ametlikult-vene-riiki?id=90220289
103,0,0,0.0,2,Delfi,https://www.delfi.ee/news/paevauudised/eesti/esmaspaevast-voib-siseuritustel-viibida-kuni-100-inimest?id=90006877
1225,7,25,2.61,15,Delfi,https://www.delfi.ee/news/paevauudised/eesti/graafikud-terviseamet-oopaevaga-lisandus-204-positiivset-koroonatesti-suri-kaks-inimest?id=91759905
663,1,8,1.36,19,Telegram,https://www.telegram.ee/teadus-ja-tulevik/xxi-sajandi-fuusika-labimurre-kvantarvutite-maailmas
354,3,7,2.82,0,Uued Uudised,https://uueduudised.ee/majandus/soomlased-toendavad-ratase-valitsus-jattis-eesti-ilma-soome-vodkaturistide-rahast/
210,0,6,2.86,2,Telegram,https://www.telegram.ee/maailm/egiptus-keelab-youtubei
508,7,12,3.74,18,Uued Uudised,https://uueduudised.ee/uudis/maailm/konservatiivide-suur-voit-jattis-briti-vasakliberaalse-kultuurieliidi-ohku-ahmima/
458,3,15,3.93,14,Uued Uudised,https://uueduudised.ee/uudis/maailm/oma-probleeme-sodimise-ja-valjarandega-lahendav-aafrika-hakkab-viirusega-hatta-jaama/
249,4,4,3.21,3,Uued Uudised,https://uueduudised.ee/uudis/eesti/endine-peaprokuror-lavly-perling-maksab-osale-isamaast-ara-ja-ekre-le-katte/
69,0,2,2.9,0,Telegram,https://www.telegram.ee/eesti/eesti-energia-maksis-enda-noukogu-liikmele-9-miljonit-kroon
327,4,9,3.98,8,Uued Uudised,https://uueduudised.ee/majandus/itaalia-siseminister-matteo-salvini-kasib-kolleegidel-tuhistada-puhkuseplaanid-ja-valmistuda-valitsuskriisiks/
39,0,0,0.0,1,Telegram,https://www.telegram.ee/eesti/metsakaitseuhendus-tutvustas-keskkonnaministrile-metsarahu-positiivseid-kulgi
